REF_DATE,GEO,DGUID,Type of employees,Overtime,North American Industry Classification System (NAICS),UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2016-07-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1279.66,A,,,2
2016-08-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1276.44,A,,,2
2016-09-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1222.54,A,,,2
2016-10-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1233.34,A,,,2
2016-11-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1274.41,A,,,2
2016-12-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1335.95,A,,,2
2017-01-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1314.14,A,,,2
2017-02-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1342.84,A,,,2
2017-03-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1271.5,A,,,2
2017-04-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1296.2,A,,,2
2017-05-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1251.81,A,,,2
2017-06-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1268.76,A,,,2
2017-07-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1252.39,A,,,2
2017-08-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1334.83,A,,,2
2017-09-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1311.88,A,,,2
2017-10-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1303.99,A,,,2
2017-11-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1377.29,A,,,2
2017-12-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1385.02,A,,,2
2018-01-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1438.81,A,,,2
2018-02-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1415.45,A,,,2
2018-03-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1355.7,A,,,2
2018-04-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1321.24,A,,,2
2018-05-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1311.33,A,,,2
2018-06-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1368.35,A,,,2
2018-07-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1309.41,A,,,2
2018-08-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1324.57,A,,,2
2018-09-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1365.73,A,,,2
2018-10-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1324.93,A,,,2
2018-11-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1360.26,A,,,2
2018-12-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1288.3,A,,,2
2019-01-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1360.29,A,,,2
2019-02-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1356.81,A,,,2
2019-03-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1323.39,A,,,2
2019-04-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1362.03,A,,,2
2019-05-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1402.05,A,,,2
2019-06-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1349.1,A,,,2
2019-07-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1342.74,A,,,2
2019-08-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1354.6,A,,,2
2019-09-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1319.9,A,,,2
2019-10-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1338.88,A,,,2
2019-11-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1366.73,A,,,2
2019-12-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1451.43,A,,,2
2020-01-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1379.39,B,,,2
2020-02-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1386.48,B,,,2
2020-03-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1348.05,B,,,2
2020-04-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1482.28,B,,,2
2020-05-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1502.46,A,,,2
2020-06-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1493.44,B,,,2
2020-07-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1467.48,B,,,2
2020-08-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1491.7,B,,,2
2020-09-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1448.08,A,,,2
2020-10-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1452.67,A,,,2
2020-11-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1467.23,A,,,2
2020-12-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1542.95,A,,,2
2021-01-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1558.9,A,,,2
2021-02-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1510.78,A,,,2
2021-03-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1432.7,A,,,2
2021-04-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1463.48,A,,,2
2021-05-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1479.42,A,,,2
2021-06-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1444.63,A,,,2
2021-07-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1414.8,A,,,2
2021-08-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1411.64,B,,,2
2021-09-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1463.96,A,,,2
2021-10-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1477.13,A,,,2
2021-11-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1520.73,A,,,2
2021-12-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1557.03,A,,,2
2022-01-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1525.25,A,,,2
2022-02-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1553.66,A,,,2
2022-03-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1562.96,A,,,2
2022-04-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1524.71,A,,,2
2022-05-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1562.17,A,,,2
2022-06-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1575.06,B,,,2
2022-07-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1496.12,B,,,2
2022-08-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1609.19,A,,,2
2022-09-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1591.15,A,,,2
2022-10-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1537.76,A,,,2
2022-11-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1544.66,A,,,2
2022-12-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1528.39,B,,,2
2023-01-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1624.74,A,,,2
2023-02-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1482.72,B,,,2
2023-03-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1553.65,A,,,2
2023-04-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1592.68,A,,,2
2023-05-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1621.22,A,,,2
2023-06-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1606.36,A,,,2
2023-07-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1577.37,B,,,2
2023-08-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1563.53,A,,,2
2023-09-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1614.94,A,,,2
2023-10-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1567.62,A,,,2
2023-11-01,Canada,2021A000011124,All employees,Including overtime,Finance and insurance [52],Current dollars,75,units,0,v1558902,1.1.1.267,1654.53,A,,,2
2001-01-01,Canada,2021A000011124,All employees,Including overtime,Real estate and rental and leasing [53],Current dollars,75,units,0,v1558911,1.1.1.284,,x,,,2
2001-02-01,Canada,2021A000011124,All employees,Including overtime,Real estate and rental and leasing [53],Current dollars,75,units,0,v1558911,1.1.1.284,,x,,,2
2001-03-01,Canada,2021A000011124,All employees,Including overtime,Real estate and rental and leasing [53],Current dollars,75,units,0,v1558911,1.1.1.284,,x,,,2
2001-04-01,Canada,2021A000011124,All employees,Including overtime,Real estate and rental and leasing [53],Current dollars,75,units,0,v1558911,1.1.1.284,,x,,,2
2001-05-01,Canada,2021A000011124,All employees,Including overtime,Real estate and rental and leasing [53],Current dollars,75,units,0,v1558911,1.1.1.284,,x,,,2
2001-06-01,Canada,2021A000011124,All employees,Including overtime,Real estate and rental and leasing [53],Current dollars,75,units,0,v1558911,1.1.1.284,,x,,,2
2001-07-01,Canada,2021A000011124,All employees,Including overtime,Real estate and rental and leasing [53],Current dollars,75,units,0,v1558911,1.1.1.284,,x,,,2
2001-08-01,Canada,2021A000011124,All employees,Including overtime,Real estate and rental and leasing [53],Current dollars,75,units,0,v1558911,1.1.1.284,,x,,,2
2001-09-01,Canada,2021A000011124,All employees,Including overtime,Real estate and rental and leasing [53],Current dollars,75,units,0,v1558911,1.1.1.284,,x,,,2
2001-10-01,Canada,2021A000011124,All employees,Including overtime,Real estate and rental and leasing [53],Current dollars,75,units,0,v1558911,1.1.1.284,,x,,,2
2001-11-01,Canada,2021A000011124,All employees,Including overtime,Real estate and rental and leasing [53],Current dollars,75,units,0,v1558911,1.1.1.284,,x,,,2
2001-12-01,Canada,2021A000011124,All employees,Including overtime,Real estate and rental and leasing [53],Current dollars,75,units,0,v1558911,1.1.1.284,,x,,,2
2002-01-01,Canada,2021A000011124,All employees,Including overtime,Real estate and rental and leasing [53],Current dollars,75,units,0,v1558911,1.1.1.284,623.73,,,,2
2002-02-01,Canada,2021A000011124,All employees,Including overtime,Real estate and rental and leasing [53],Current dollars,75,units,0,v1558911,1.1.1.284,607.76,,,,2
2002-03-01,Canada,2021A000011124,All employees,Including overtime,Real estate and rental and leasing [53],Current dollars,75,units,0,v1558911,1.1.1.284,612.94,,,,2
2002-04-01,Canada,2021A000011124,All employees,Including overtime,Real estate and rental and leasing [53],Current dollars,75,units,0,v1558911,1.1.1.284,616.51,,,,2
