REF_DATE,GEO,DGUID,Overtime,North American Industry Classification System (NAICS),UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2018-12-01,Canada,2021A000011124,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Hours,152,units,0,v1593698,1.1.10,38.3,A,,,1
2019-01-01,Canada,2021A000011124,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Hours,152,units,0,v1593698,1.1.10,39.3,A,,,1
2019-02-01,Canada,2021A000011124,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Hours,152,units,0,v1593698,1.1.10,40.8,A,,,1
2019-03-01,Canada,2021A000011124,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Hours,152,units,0,v1593698,1.1.10,42.3,A,,,1
2019-04-01,Canada,2021A000011124,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Hours,152,units,0,v1593698,1.1.10,41,A,,,1
2019-05-01,Canada,2021A000011124,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Hours,152,units,0,v1593698,1.1.10,37,A,,,1
2019-06-01,Canada,2021A000011124,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Hours,152,units,0,v1593698,1.1.10,39.8,A,,,1
2019-07-01,Canada,2021A000011124,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Hours,152,units,0,v1593698,1.1.10,39.4,A,,,1
2019-08-01,Canada,2021A000011124,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Hours,152,units,0,v1593698,1.1.10,40.9,A,,,1
2019-09-01,Canada,2021A000011124,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Hours,152,units,0,v1593698,1.1.10,42.7,B,,,1
2019-10-01,Canada,2021A000011124,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Hours,152,units,0,v1593698,1.1.10,42.9,A,,,1
2019-11-01,Canada,2021A000011124,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Hours,152,units,0,v1593698,1.1.10,41.8,A,,,1
2019-12-01,Canada,2021A000011124,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Hours,152,units,0,v1593698,1.1.10,39.9,A,,,1
2020-01-01,Canada,2021A000011124,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Hours,152,units,0,v1593698,1.1.10,43.6,B,,,1
2020-02-01,Canada,2021A000011124,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Hours,152,units,0,v1593698,1.1.10,42.4,B,,,1
2020-03-01,Canada,2021A000011124,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Hours,152,units,0,v1593698,1.1.10,41,B,,,1
2020-04-01,Canada,2021A000011124,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Hours,152,units,0,v1593698,1.1.10,38.1,B,,,1
2020-05-01,Canada,2021A000011124,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Hours,152,units,0,v1593698,1.1.10,39.8,B,,,1
2020-06-01,Canada,2021A000011124,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Hours,152,units,0,v1593698,1.1.10,39.6,A,,,1
2020-07-01,Canada,2021A000011124,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Hours,152,units,0,v1593698,1.1.10,39.1,B,,,1
2020-08-01,Canada,2021A000011124,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Hours,152,units,0,v1593698,1.1.10,40.2,B,,,1
2020-09-01,Canada,2021A000011124,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Hours,152,units,0,v1593698,1.1.10,39.8,B,,,1
2020-10-01,Canada,2021A000011124,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Hours,152,units,0,v1593698,1.1.10,39.2,B,,,1
2020-11-01,Canada,2021A000011124,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Hours,152,units,0,v1593698,1.1.10,40.6,B,,,1
2020-12-01,Canada,2021A000011124,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Hours,152,units,0,v1593698,1.1.10,40,A,,,1
2021-01-01,Canada,2021A000011124,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Hours,152,units,0,v1593698,1.1.10,40.2,B,,,1
2021-02-01,Canada,2021A000011124,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Hours,152,units,0,v1593698,1.1.10,41.4,A,,,1
2021-03-01,Canada,2021A000011124,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Hours,152,units,0,v1593698,1.1.10,42.1,A,,,1
2021-04-01,Canada,2021A000011124,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Hours,152,units,0,v1593698,1.1.10,41.7,A,,,1
2021-05-01,Canada,2021A000011124,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Hours,152,units,0,v1593698,1.1.10,41.9,A,,,1
2021-06-01,Canada,2021A000011124,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Hours,152,units,0,v1593698,1.1.10,42.6,B,,,1
2021-07-01,Canada,2021A000011124,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Hours,152,units,0,v1593698,1.1.10,42.4,A,,,1
2021-08-01,Canada,2021A000011124,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Hours,152,units,0,v1593698,1.1.10,42.5,A,,,1
2021-09-01,Canada,2021A000011124,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Hours,152,units,0,v1593698,1.1.10,43.1,A,,,1
2021-10-01,Canada,2021A000011124,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Hours,152,units,0,v1593698,1.1.10,43.7,A,,,1
2021-11-01,Canada,2021A000011124,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Hours,152,units,0,v1593698,1.1.10,41.7,B,,,1
2021-12-01,Canada,2021A000011124,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Hours,152,units,0,v1593698,1.1.10,41.9,A,,,1
2022-01-01,Canada,2021A000011124,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Hours,152,units,0,v1593698,1.1.10,41,B,,,1
2022-02-01,Canada,2021A000011124,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Hours,152,units,0,v1593698,1.1.10,42.7,A,,,1
2022-03-01,Canada,2021A000011124,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Hours,152,units,0,v1593698,1.1.10,44.1,A,,,1
2022-04-01,Canada,2021A000011124,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Hours,152,units,0,v1593698,1.1.10,43,A,,,1
2022-05-01,Canada,2021A000011124,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Hours,152,units,0,v1593698,1.1.10,43.1,A,,,1
2022-06-01,Canada,2021A000011124,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Hours,152,units,0,v1593698,1.1.10,43.4,B,,,1
2022-07-01,Canada,2021A000011124,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Hours,152,units,0,v1593698,1.1.10,42.8,A,,,1
2022-08-01,Canada,2021A000011124,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Hours,152,units,0,v1593698,1.1.10,43.4,A,,,1
2022-09-01,Canada,2021A000011124,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Hours,152,units,0,v1593698,1.1.10,44.3,A,,,1
2022-10-01,Canada,2021A000011124,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Hours,152,units,0,v1593698,1.1.10,45.3,A,,,1
2022-11-01,Canada,2021A000011124,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Hours,152,units,0,v1593698,1.1.10,44.1,B,,,1
2022-12-01,Canada,2021A000011124,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Hours,152,units,0,v1593698,1.1.10,40.8,A,,,1
2023-01-01,Canada,2021A000011124,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Hours,152,units,0,v1593698,1.1.10,43,B,,,1
2023-02-01,Canada,2021A000011124,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Hours,152,units,0,v1593698,1.1.10,44.3,B,,,1
2023-03-01,Canada,2021A000011124,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Hours,152,units,0,v1593698,1.1.10,44.7,B,,,1
2023-04-01,Canada,2021A000011124,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Hours,152,units,0,v1593698,1.1.10,42,B,,,1
2023-05-01,Canada,2021A000011124,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Hours,152,units,0,v1593698,1.1.10,44.3,B,,,1
2023-06-01,Canada,2021A000011124,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Hours,152,units,0,v1593698,1.1.10,42.9,B,,,1
2023-07-01,Canada,2021A000011124,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Hours,152,units,0,v1593698,1.1.10,43.8,B,,,1
2023-08-01,Canada,2021A000011124,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Hours,152,units,0,v1593698,1.1.10,42.4,A,,,1
2023-09-01,Canada,2021A000011124,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Hours,152,units,0,v1593698,1.1.10,44.4,B,,,1
2023-10-01,Canada,2021A000011124,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Hours,152,units,0,v1593698,1.1.10,43.8,A,,,1
2023-11-01,Canada,2021A000011124,Including overtime,"Mining, quarrying, and oil and gas extraction [21]",Hours,152,units,0,v1593698,1.1.10,41.9,B,,,1
2001-01-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,38.4,,,,1
2001-02-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,40.3,,,,1
2001-03-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,40,,,,1
2001-04-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,38.7,,,,1
2001-05-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,38.7,,,,1
2001-06-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,39.9,,,,1
2001-07-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,39.5,,,,1
2001-08-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,39.5,,,,1
2001-09-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,40.5,,,,1
2001-10-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,40.9,,,,1
2001-11-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,40.7,,,,1
2001-12-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,39.8,,,,1
2002-01-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,40,,,,1
2002-02-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,40.9,,,,1
2002-03-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,40,,,,1
2002-04-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,40.4,,,,1
2002-05-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,40.1,,,,1
2002-06-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,40.2,,,,1
2002-07-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,39.7,,,,1
2002-08-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,40.5,,,,1
2002-09-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,41,,,,1
2002-10-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,41.5,,,,1
2002-11-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,40.3,,,,1
2002-12-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,38.4,,,,1
2003-01-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,38.7,,,,1
2003-02-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,39.8,,,,1
2003-03-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,40,,,,1
2003-04-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,39.4,,,,1
2003-05-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,39.3,,,,1
2003-06-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,38.5,,,,1
2003-07-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,38,,,,1
2003-08-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,38.4,,,,1
2003-09-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,39,,,,1
2003-10-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,39.4,,,,1
2003-11-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,41.5,,,,1
2003-12-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,39,,,,1
2004-01-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,38.3,,,,1
2004-02-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,38.6,,,,1
2004-03-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,38.4,,,,1
2004-04-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,39.1,,,,1
2004-05-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,39.4,,,,1
2004-06-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,39.3,,,,1
2004-07-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,38.3,,,,1
2004-08-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,37,,,,1
2004-09-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,38.1,,,,1
2004-10-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,38.7,,,,1
2004-11-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,38.8,,,,1
2004-12-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,37.9,,,,1
2005-01-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,37.9,,,,1
2005-02-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,37.8,,,,1
2005-03-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,37.8,,,,1
2005-04-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,38.2,,,,1
2005-05-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,37.9,,,,1
2005-06-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,38.8,,,,1
2005-07-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,38.8,,,,1
2005-08-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,38.6,,,,1
2005-09-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,39.3,,,,1
2005-10-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,38.6,,,,1
2005-11-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,38.8,,,,1
2005-12-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,38,,,,1
2006-01-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,38.3,,,,1
2006-02-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,38.4,,,,1
2006-03-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,37.7,,,,1
2006-04-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,37.9,,,,1
2006-05-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,38.8,,,,1
2006-06-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,39.5,,,,1
2006-07-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,39.5,,,,1
2006-08-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,39.3,,,,1
2006-09-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,39.7,,,,1
2006-10-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,40.5,,,,1
2006-11-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,39.7,,,,1
2006-12-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,39.5,,,,1
2007-01-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,39.2,,,,1
2007-02-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,38.4,,,,1
2007-03-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,38.6,,,,1
2007-04-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,38.9,,,,1
2007-05-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,39,,,,1
2007-06-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,38.5,,,,1
2007-07-01,Canada,2021A000011124,Including overtime,"Utilities [22,221]",Hours,152,units,0,v44311517,1.1.17,37.8,,,,1
